date,temperature_2m,cloud_cover,direct_normal_irradiance,date_46.08°N15.02°E,temperature_2m_46.08°N15.02°E,cloud_cover_46.08°N15.02°E,direct_normal_irradiance_46.08°N15.02°E,date_45.52°N13.70°E,temperature_2m_45.52°N13.70°E,cloud_cover_45.52°N13.70°E,direct_normal_irradiance_45.52°N13.70°E
2024-01-02 07:00:00+00:00,-0.97,96.0,0.0,2024-01-02 07:00:00+00:00,0.515,98.0,0.0,2024-01-02 07:00:00+00:00,5.231,99.0,0.0
2024-01-02 08:00:00+00:00,1.83,100.0,197.86957,2024-01-02 08:00:00+00:00,1.2149999,100.0,83.75429,2024-01-02 08:00:00+00:00,6.731,100.0,136.23279
2024-01-02 09:00:00+00:00,3.33,100.0,244.1723,2024-01-02 09:00:00+00:00,2.565,100.0,128.11948,2024-01-02 09:00:00+00:00,8.581,100.0,179.77014
2024-01-02 10:00:00+00:00,4.48,78.0,407.37482,2024-01-02 10:00:00+00:00,3.6149998,99.0,167.77711,2024-01-02 10:00:00+00:00,8.981,100.0,0.0
2024-01-02 11:00:00+00:00,5.4300003,100.0,522.4507,2024-01-02 11:00:00+00:00,4.765,85.0,317.51108,2024-01-02 11:00:00+00:00,9.381,100.0,2.8064806
2024-01-02 12:00:00+00:00,6.08,99.0,71.29342,2024-01-02 12:00:00+00:00,5.315,81.0,439.96912,2024-01-02 12:00:00+00:00,9.481,100.0,49.598747
2024-01-02 13:00:00+00:00,6.38,100.0,41.686737,2024-01-02 13:00:00+00:00,3.915,100.0,41.679836,2024-01-02 13:00:00+00:00,9.781,100.0,85.92489
2024-01-02 14:00:00+00:00,7.1800003,100.0,17.193432,2024-01-02 14:00:00+00:00,4.865,100.0,151.41171,2024-01-02 14:00:00+00:00,9.681,100.0,137.2612
2024-01-02 15:00:00+00:00,6.03,100.0,7.785519,2024-01-02 15:00:00+00:00,3.9650002,100.0,31.438198,2024-01-02 15:00:00+00:00,8.831,100.0,307.5032
2024-01-02 16:00:00+00:00,4.23,100.0,0.0,2024-01-02 16:00:00+00:00,3.215,100.0,0.0,2024-01-02 16:00:00+00:00,7.381,100.0,14.347662
2024-01-02 17:00:00+00:00,5.38,100.0,0.0,2024-01-02 17:00:00+00:00,3.0149999,100.0,0.0,2024-01-02 17:00:00+00:00,7.231,100.0,0.0
2024-01-02 18:00:00+00:00,5.28,100.0,0.0,2024-01-02 18:00:00+00:00,3.0149999,100.0,0.0,2024-01-02 18:00:00+00:00,8.3810005,100.0,0.0
2024-01-02 19:00:00+00:00,4.33,100.0,0.0,2024-01-02 19:00:00+00:00,3.365,100.0,0.0,2024-01-02 19:00:00+00:00,8.931,100.0,0.0
2024-01-02 20:00:00+00:00,4.38,100.0,0.0,2024-01-02 20:00:00+00:00,3.6149998,100.0,0.0,2024-01-02 20:00:00+00:00,9.031,100.0,0.0
2024-01-02 21:00:00+00:00,4.38,100.0,0.0,2024-01-02 21:00:00+00:00,3.7150002,100.0,0.0,2024-01-02 21:00:00+00:00,8.981,100.0,0.0
2024-01-02 22:00:00+00:00,4.48,100.0,0.0,2024-01-02 22:00:00+00:00,3.565,100.0,0.0,2024-01-02 22:00:00+00:00,8.531,100.0,0.0
2024-01-02 23:00:00+00:00,4.58,100.0,0.0,2024-01-02 23:00:00+00:00,3.6149998,100.0,0.0,2024-01-02 23:00:00+00:00,8.481,100.0,0.0
2024-01-03 00:00:00+00:00,4.53,100.0,0.0,2024-01-03 00:00:00+00:00,3.5149999,100.0,0.0,2024-01-03 00:00:00+00:00,8.681,100.0,0.0
2024-01-03 01:00:00+00:00,5.48,100.0,0.0,2024-01-03 01:00:00+00:00,4.515,100.0,0.0,2024-01-03 01:00:00+00:00,8.531,100.0,0.0
2024-01-03 02:00:00+00:00,5.28,100.0,0.0,2024-01-03 02:00:00+00:00,4.465,100.0,0.0,2024-01-03 02:00:00+00:00,8.781,100.0,0.0
2024-01-03 03:00:00+00:00,4.83,100.0,0.0,2024-01-03 03:00:00+00:00,4.715,100.0,0.0,2024-01-03 03:00:00+00:00,9.031,100.0,0.0
2024-01-03 04:00:00+00:00,4.9300003,100.0,0.0,2024-01-03 04:00:00+00:00,4.665,100.0,0.0,2024-01-03 04:00:00+00:00,9.031,100.0,0.0
2024-01-03 05:00:00+00:00,4.83,100.0,0.0,2024-01-03 05:00:00+00:00,4.465,100.0,0.0,2024-01-03 05:00:00+00:00,9.031,100.0,0.0
2024-01-03 06:00:00+00:00,5.03,100.0,0.0,2024-01-03 06:00:00+00:00,4.565,100.0,0.0,2024-01-03 06:00:00+00:00,9.281,100.0,0.0
2024-01-03 07:00:00+00:00,5.38,100.0,0.0,2024-01-03 07:00:00+00:00,4.865,100.0,0.0,2024-01-03 07:00:00+00:00,9.031,100.0,0.0
2024-01-03 08:00:00+00:00,6.03,100.0,0.0,2024-01-03 08:00:00+00:00,5.365,100.0,0.0,2024-01-03 08:00:00+00:00,9.331,100.0,0.0
2024-01-03 09:00:00+00:00,6.58,100.0,0.0,2024-01-03 09:00:00+00:00,6.115,100.0,0.0,2024-01-03 09:00:00+00:00,9.781,100.0,36.785107
2024-01-03 10:00:00+00:00,7.23,100.0,19.972588,2024-01-03 10:00:00+00:00,6.015,100.0,49.193516,2024-01-03 10:00:00+00:00,10.081,100.0,0.0
2024-01-03 11:00:00+00:00,7.33,100.0,0.0,2024-01-03 11:00:00+00:00,6.015,100.0,59.84467,2024-01-03 11:00:00+00:00,10.231,100.0,8.3894415
2024-01-03 12:00:00+00:00,7.53,100.0,0.0,2024-01-03 12:00:00+00:00,6.065,100.0,33.901512,2024-01-03 12:00:00+00:00,10.481,100.0,2.7431278
2024-01-03 13:00:00+00:00,9.03,100.0,70.103065,2024-01-03 13:00:00+00:00,7.315,100.0,66.9035,2024-01-03 13:00:00+00:00,10.631,100.0,67.10939
2024-01-03 14:00:00+00:00,8.43,100.0,0.0,2024-01-03 14:00:00+00:00,6.615,100.0,0.0,2024-01-03 14:00:00+00:00,10.581,28.0,36.011356
2024-01-03 15:00:00+00:00,7.83,100.0,0.0,2024-01-03 15:00:00+00:00,5.965,92.0,85.6214,2024-01-03 15:00:00+00:00,9.731,77.0,232.17488
2024-01-03 16:00:00+00:00,6.98,100.0,0.0,2024-01-03 16:00:00+00:00,5.165,95.0,16.2215,2024-01-03 16:00:00+00:00,8.581,100.0,14.099677
2024-01-03 17:00:00+00:00,6.63,100.0,0.0,2024-01-03 17:00:00+00:00,4.765,94.0,0.0,2024-01-03 17:00:00+00:00,9.181,100.0,0.0
2024-01-03 18:00:00+00:00,6.28,100.0,0.0,2024-01-03 18:00:00+00:00,4.615,100.0,0.0,2024-01-03 18:00:00+00:00,8.481,100.0,0.0
2024-01-03 19:00:00+00:00,6.4300003,100.0,0.0,2024-01-03 19:00:00+00:00,4.865,100.0,0.0,2024-01-03 19:00:00+00:00,8.731,100.0,0.0
2024-01-03 20:00:00+00:00,6.4300003,100.0,0.0,2024-01-03 20:00:00+00:00,4.915,100.0,0.0,2024-01-03 20:00:00+00:00,9.531,100.0,0.0
2024-01-03 21:00:00+00:00,6.33,100.0,0.0,2024-01-03 21:00:00+00:00,4.815,100.0,0.0,2024-01-03 21:00:00+00:00,9.731,100.0,0.0
2024-01-03 22:00:00+00:00,6.13,100.0,0.0,2024-01-03 22:00:00+00:00,4.915,100.0,0.0,2024-01-03 22:00:00+00:00,9.681,98.0,0.0
2024-01-03 23:00:00+00:00,5.63,100.0,0.0,2024-01-03 23:00:00+00:00,4.815,100.0,0.0,2024-01-03 23:00:00+00:00,8.931,100.0,0.0
2024-01-04 00:00:00+00:00,5.88,100.0,0.0,2024-01-04 00:00:00+00:00,4.665,100.0,0.0,2024-01-04 00:00:00+00:00,9.081,100.0,0.0
2024-01-04 01:00:00+00:00,5.9300003,98.0,0.0,2024-01-04 01:00:00+00:00,5.665,100.0,0.0,2024-01-04 01:00:00+00:00,8.231,91.0,0.0
2024-01-04 02:00:00+00:00,5.78,100.0,0.0,2024-01-04 02:00:00+00:00,5.165,100.0,0.0,2024-01-04 02:00:00+00:00,8.681,94.0,0.0
2024-01-04 03:00:00+00:00,5.83,100.0,0.0,2024-01-04 03:00:00+00:00,5.465,100.0,0.0,2024-01-04 03:00:00+00:00,8.581,68.0,0.0
2024-01-04 04:00:00+00:00,5.98,100.0,0.0,2024-01-04 04:00:00+00:00,5.215,100.0,0.0,2024-01-04 04:00:00+00:00,6.381,100.0,0.0
2024-01-04 05:00:00+00:00,5.83,100.0,0.0,2024-01-04 05:00:00+00:00,5.015,100.0,0.0,2024-01-04 05:00:00+00:00,8.031,99.0,0.0
2024-01-04 06:00:00+00:00,5.63,100.0,0.0,2024-01-04 06:00:00+00:00,4.815,95.0,0.0,2024-01-04 06:00:00+00:00,8.3810005,83.0,0.0
2024-01-04 07:00:00+00:00,5.08,83.0,0.0,2024-01-04 07:00:00+00:00,4.515,100.0,0.0,2024-01-04 07:00:00+00:00,5.381,81.0,0.0
2024-01-04 08:00:00+00:00,5.53,91.0,145.66982,2024-01-04 08:00:00+00:00,4.715,95.0,225.24756,2024-01-04 08:00:00+00:00,7.781,98.0,203.6148
2024-01-04 09:00:00+00:00,7.08,53.0,280.07697,2024-01-04 09:00:00+00:00,5.365,43.0,427.6134,2024-01-04 09:00:00+00:00,8.881,100.0,385.09027
2024-01-04 10:00:00+00:00,8.13,57.0,524.1112,2024-01-04 10:00:00+00:00,6.315,27.0,624.2259,2024-01-04 10:00:00+00:00,9.381,56.0,424.70798
2024-01-04 11:00:00+00:00,9.18,12.0,661.57404,2024-01-04 11:00:00+00:00,7.065,2.0,666.9726,2024-01-04 11:00:00+00:00,9.831,100.0,348.20694
2024-01-04 12:00:00+00:00,10.03,4.0,748.39136,2024-01-04 12:00:00+00:00,7.965,0.0,756.1539,2024-01-04 12:00:00+00:00,10.331,100.0,259.35428
2024-01-04 13:00:00+00:00,11.03,2.0,731.2341,2024-01-04 13:00:00+00:00,8.365,1.0,734.2353,2024-01-04 13:00:00+00:00,9.681,76.0,512.2975
2024-01-04 14:00:00+00:00,10.63,1.0,657.6637,2024-01-04 14:00:00+00:00,7.915,0.0,661.7761,2024-01-04 14:00:00+00:00,8.831,75.0,408.34308
2024-01-04 15:00:00+00:00,8.4800005,0.0,450.47998,2024-01-04 15:00:00+00:00,6.165,0.0,439.2645,2024-01-04 15:00:00+00:00,8.1310005,97.0,345.01996
2024-01-04 16:00:00+00:00,8.88,4.0,30.933641,2024-01-04 16:00:00+00:00,4.915,5.0,31.7895,2024-01-04 16:00:00+00:00,6.231,75.0,27.70098
2024-01-04 17:00:00+00:00,7.48,20.0,0.0,2024-01-04 17:00:00+00:00,4.765,6.0,0.0,2024-01-04 17:00:00+00:00,6.031,20.0,0.0
2024-01-04 18:00:00+00:00,3.13,33.0,0.0,2024-01-04 18:00:00+00:00,3.915,12.0,0.0,2024-01-04 18:00:00+00:00,5.4309998,7.0,0.0
2024-01-04 19:00:00+00:00,2.73,17.0,0.0,2024-01-04 19:00:00+00:00,2.965,31.0,0.0,2024-01-04 19:00:00+00:00,4.781,84.0,0.0
2024-01-04 20:00:00+00:00,3.48,0.0,0.0,2024-01-04 20:00:00+00:00,2.965,0.0,0.0,2024-01-04 20:00:00+00:00,4.9309998,89.0,0.0
2024-01-04 21:00:00+00:00,4.58,86.0,0.0,2024-01-04 21:00:00+00:00,2.7649999,41.0,0.0,2024-01-04 21:00:00+00:00,5.631,97.0,0.0
2024-01-04 22:00:00+00:00,3.2800002,95.0,0.0,2024-01-04 22:00:00+00:00,3.165,98.0,0.0,2024-01-04 22:00:00+00:00,6.131,100.0,0.0
2024-01-04 23:00:00+00:00,1.38,100.0,0.0,2024-01-04 23:00:00+00:00,3.7150002,100.0,0.0,2024-01-04 23:00:00+00:00,6.731,52.0,0.0
2024-01-05 00:00:00+00:00,3.63,86.0,0.0,2024-01-05 00:00:00+00:00,3.915,99.0,0.0,2024-01-05 00:00:00+00:00,7.131,100.0,0.0
2024-01-05 01:00:00+00:00,2.08,100.0,0.0,2024-01-05 01:00:00+00:00,4.215,100.0,0.0,2024-01-05 01:00:00+00:00,8.1310005,100.0,0.0
2024-01-05 02:00:00+00:00,1.23,100.0,0.0,2024-01-05 02:00:00+00:00,4.715,100.0,0.0,2024-01-05 02:00:00+00:00,8.481,97.0,0.0
2024-01-05 03:00:00+00:00,1.33,100.0,0.0,2024-01-05 03:00:00+00:00,4.365,100.0,0.0,2024-01-05 03:00:00+00:00,8.731,100.0,0.0
2024-01-05 04:00:00+00:00,3.0300002,100.0,0.0,2024-01-05 04:00:00+00:00,4.315,100.0,0.0,2024-01-05 04:00:00+00:00,9.131,100.0,0.0
2024-01-05 05:00:00+00:00,3.23,100.0,0.0,2024-01-05 05:00:00+00:00,3.9650002,100.0,0.0,2024-01-05 05:00:00+00:00,9.181,100.0,0.0
2024-01-05 06:00:00+00:00,3.7800002,100.0,0.0,2024-01-05 06:00:00+00:00,4.465,99.0,0.0,2024-01-05 06:00:00+00:00,9.281,90.0,0.0
2024-01-05 07:00:00+00:00,4.03,100.0,0.0,2024-01-05 07:00:00+00:00,4.765,100.0,0.0,2024-01-05 07:00:00+00:00,9.081,100.0,0.0
2024-01-05 08:00:00+00:00,4.53,100.0,17.090502,2024-01-05 08:00:00+00:00,6.365,100.0,16.639782,2024-01-05 08:00:00+00:00,10.281,80.0,262.33255
2024-01-05 09:00:00+00:00,6.58,96.0,204.61984,2024-01-05 09:00:00+00:00,6.565,100.0,104.242645,2024-01-05 09:00:00+00:00,11.881,80.0,406.58188
2024-01-05 10:00:00+00:00,7.9300003,94.0,168.52261,2024-01-05 10:00:00+00:00,6.615,100.0,0.0,2024-01-05 10:00:00+00:00,13.231,94.0,445.76617
2024-01-05 11:00:00+00:00,8.2300005,95.0,225.26309,2024-01-05 11:00:00+00:00,7.015,100.0,81.9481,2024-01-05 11:00:00+00:00,13.931,99.0,155.34607
2024-01-05 12:00:00+00:00,8.43,76.0,120.79558,2024-01-05 12:00:00+00:00,7.315,82.0,139.80606,2024-01-05 12:00:00+00:00,14.381,100.0,97.78608
2024-01-05 13:00:00+00:00,9.68,100.0,364.6784,2024-01-05 13:00:00+00:00,7.415,97.0,157.14977,2024-01-05 13:00:00+00:00,13.731,100.0,216.83287
2024-01-05 14:00:00+00:00,8.63,92.0,262.90817,2024-01-05 14:00:00+00:00,7.615,96.0,188.94835,2024-01-05 14:00:00+00:00,12.181,100.0,66.75785
2024-01-05 15:00:00+00:00,6.73,99.0,90.69558,2024-01-05 15:00:00+00:00,6.965,79.0,183.06406,2024-01-05 15:00:00+00:00,12.331,78.0,7.081169
2024-01-05 16:00:00+00:00,6.13,97.0,0.0,2024-01-05 16:00:00+00:00,5.765,96.0,0.0,2024-01-05 16:00:00+00:00,11.781,100.0,0.0
2024-01-05 17:00:00+00:00,5.58,100.0,0.0,2024-01-05 17:00:00+00:00,5.615,91.0,0.0,2024-01-05 17:00:00+00:00,11.331,100.0,0.0
2024-01-05 18:00:00+00:00,5.6800003,100.0,0.0,2024-01-05 18:00:00+00:00,4.765,100.0,0.0,2024-01-05 18:00:00+00:00,11.481,100.0,0.0
2024-01-05 19:00:00+00:00,5.48,100.0,0.0,2024-01-05 19:00:00+00:00,5.665,100.0,0.0,2024-01-05 19:00:00+00:00,11.981,100.0,0.0
2024-01-05 20:00:00+00:00,5.53,100.0,0.0,2024-01-05 20:00:00+00:00,6.265,100.0,0.0,2024-01-05 20:00:00+00:00,12.231,100.0,0.0
2024-01-05 21:00:00+00:00,5.78,100.0,0.0,2024-01-05 21:00:00+00:00,6.765,100.0,0.0,2024-01-05 21:00:00+00:00,12.231,100.0,0.0
2024-01-05 22:00:00+00:00,5.83,100.0,0.0,2024-01-05 22:00:00+00:00,6.565,100.0,0.0,2024-01-05 22:00:00+00:00,12.231,100.0,0.0
2024-01-05 23:00:00+00:00,5.9300003,100.0,0.0,2024-01-05 23:00:00+00:00,5.815,100.0,0.0,2024-01-05 23:00:00+00:00,12.181,100.0,0.0
2024-01-06 00:00:00+00:00,5.73,100.0,0.0,2024-01-06 00:00:00+00:00,5.765,100.0,0.0,2024-01-06 00:00:00+00:00,12.681,100.0,0.0
2024-01-06 01:00:00+00:00,6.28,100.0,0.0,2024-01-06 01:00:00+00:00,6.115,100.0,0.0,2024-01-06 01:00:00+00:00,13.281,100.0,0.0
2024-01-06 02:00:00+00:00,6.03,100.0,0.0,2024-01-06 02:00:00+00:00,6.065,100.0,0.0,2024-01-06 02:00:00+00:00,13.431,100.0,0.0
2024-01-06 03:00:00+00:00,6.4300003,100.0,0.0,2024-01-06 03:00:00+00:00,5.515,100.0,0.0,2024-01-06 03:00:00+00:00,13.281,100.0,0.0
2024-01-06 04:00:00+00:00,6.48,100.0,0.0,2024-01-06 04:00:00+00:00,5.265,100.0,0.0,2024-01-06 04:00:00+00:00,13.231,100.0,0.0
2024-01-06 05:00:00+00:00,6.4300003,100.0,0.0,2024-01-06 05:00:00+00:00,5.315,100.0,0.0,2024-01-06 05:00:00+00:00,12.881,100.0,0.0
2024-01-06 06:00:00+00:00,6.38,100.0,0.0,2024-01-06 06:00:00+00:00,5.215,100.0,0.0,2024-01-06 06:00:00+00:00,12.581,100.0,0.0
2024-01-06 07:00:00+00:00,6.1800003,100.0,0.0,2024-01-06 07:00:00+00:00,5.065,100.0,0.0,2024-01-06 07:00:00+00:00,12.731,100.0,0.0
2024-01-06 08:00:00+00:00,6.33,100.0,0.0,2024-01-06 08:00:00+00:00,5.015,100.0,0.0,2024-01-06 08:00:00+00:00,12.631,100.0,0.0
2024-01-06 09:00:00+00:00,6.6800003,100.0,0.0,2024-01-06 09:00:00+00:00,5.315,100.0,0.0,2024-01-06 09:00:00+00:00,12.581,100.0,0.0
2024-01-06 10:00:00+00:00,7.53,100.0,0.0,2024-01-06 10:00:00+00:00,5.565,100.0,0.0,2024-01-06 10:00:00+00:00,12.831,100.0,0.0
2024-01-06 11:00:00+00:00,7.28,100.0,0.0,2024-01-06 11:00:00+00:00,5.715,100.0,0.0,2024-01-06 11:00:00+00:00,12.781,100.0,0.0
2024-01-06 12:00:00+00:00,7.53,100.0,0.0,2024-01-06 12:00:00+00:00,5.615,100.0,0.0,2024-01-06 12:00:00+00:00,12.431,100.0,5.403741
2024-01-06 13:00:00+00:00,7.88,100.0,0.0,2024-01-06 13:00:00+00:00,5.365,100.0,0.0,2024-01-06 13:00:00+00:00,12.531,100.0,0.0
2024-01-06 14:00:00+00:00,7.28,100.0,0.0,2024-01-06 14:00:00+00:00,5.065,100.0,0.0,2024-01-06 14:00:00+00:00,12.531,100.0,0.0
2024-01-06 15:00:00+00:00,6.88,100.0,0.0,2024-01-06 15:00:00+00:00,4.515,100.0,0.0,2024-01-06 15:00:00+00:00,12.231,100.0,0.0
2024-01-06 16:00:00+00:00,6.48,100.0,0.0,2024-01-06 16:00:00+00:00,4.165,100.0,0.0,2024-01-06 16:00:00+00:00,11.431,100.0,0.0
2024-01-06 17:00:00+00:00,5.98,100.0,0.0,2024-01-06 17:00:00+00:00,3.565,100.0,0.0,2024-01-06 17:00:00+00:00,11.181,100.0,0.0
2024-01-06 18:00:00+00:00,5.6800003,100.0,0.0,2024-01-06 18:00:00+00:00,2.715,100.0,0.0,2024-01-06 18:00:00+00:00,10.681,100.0,0.0
2024-01-06 19:00:00+00:00,5.23,100.0,0.0,2024-01-06 19:00:00+00:00,2.165,100.0,0.0,2024-01-06 19:00:00+00:00,9.831,100.0,0.0
2024-01-06 20:00:00+00:00,4.98,100.0,0.0,2024-01-06 20:00:00+00:00,1.865,100.0,0.0,2024-01-06 20:00:00+00:00,9.181,100.0,0.0
2024-01-06 21:00:00+00:00,4.83,100.0,0.0,2024-01-06 21:00:00+00:00,1.7649999,100.0,0.0,2024-01-06 21:00:00+00:00,8.731,100.0,0.0
2024-01-06 22:00:00+00:00,4.73,100.0,0.0,2024-01-06 22:00:00+00:00,1.815,100.0,0.0,2024-01-06 22:00:00+00:00,8.831,100.0,0.0
2024-01-06 23:00:00+00:00,4.63,100.0,0.0,2024-01-06 23:00:00+00:00,1.865,100.0,0.0,2024-01-06 23:00:00+00:00,8.831,100.0,0.0
2024-01-07 00:00:00+00:00,4.63,100.0,0.0,2024-01-07 00:00:00+00:00,2.0149999,100.0,0.0,2024-01-07 00:00:00+00:00,8.1310005,100.0,0.0
2024-01-07 01:00:00+00:00,4.9300003,100.0,0.0,2024-01-07 01:00:00+00:00,0.56499994,100.0,0.0,2024-01-07 01:00:00+00:00,8.431,100.0,0.0
2024-01-07 02:00:00+00:00,4.73,100.0,0.0,2024-01-07 02:00:00+00:00,0.615,100.0,0.0,2024-01-07 02:00:00+00:00,7.4309998,100.0,0.0
2024-01-07 03:00:00+00:00,4.33,100.0,0.0,2024-01-07 03:00:00+00:00,0.515,100.0,0.0,2024-01-07 03:00:00+00:00,7.631,100.0,0.0
2024-01-07 04:00:00+00:00,3.9299998,100.0,0.0,2024-01-07 04:00:00+00:00,0.41499996,100.0,0.0,2024-01-07 04:00:00+00:00,7.731,100.0,0.0
2024-01-07 05:00:00+00:00,3.08,100.0,0.0,2024-01-07 05:00:00+00:00,0.515,100.0,0.0,2024-01-07 05:00:00+00:00,7.831,100.0,0.0
2024-01-07 06:00:00+00:00,2.2800002,100.0,0.0,2024-01-07 06:00:00+00:00,0.56499994,100.0,0.0,2024-01-07 06:00:00+00:00,8.031,100.0,0.0
2024-01-07 07:00:00+00:00,2.08,100.0,0.0,2024-01-07 07:00:00+00:00,0.9649999,100.0,0.0,2024-01-07 07:00:00+00:00,8.1310005,100.0,0.0
2024-01-07 08:00:00+00:00,2.2800002,100.0,0.0,2024-01-07 08:00:00+00:00,1.415,100.0,0.0,2024-01-07 08:00:00+00:00,8.581,100.0,58.845867
